,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
INTC US Equity,BMO Capital Markets,AMBRISH SRIVASTAVA,1st,15.27375,outperform,2/13/2019
,Mizuho Securities USA Inc,VIJAY RAKESH,1st,15.27375,buy,2/10/2019
,PERM DENIED,PERM DENIED,1st,15.27375,buy,2/5/2019
,Baird,TRISTAN GERRA,1st,15.27375,outperform,2/5/2019
,Macquarie,SRINI PAJJURI,1st,15.27375,outperform,2/4/2019
,MKM Partners,RUBEN ROY,1st,15.27375,buy,2/1/2019
,J.P. Morgan,HARLAN SUR,1st,15.27375,overweight,1/25/2019
,Argus Research Corp,JAMES KELLEHER,1st,15.27375,buy,1/25/2019
,Credit Suisse,JOHN PITZER,1st,15.27375,outperform,1/24/2019
,Roth Capital Partners,SUJI DE SILVA,1st,15.27375,buy,1/24/2019
,"Ameriprise Advisor Services, I",CURTIS TRIMBLE,1st,15.27375,buy,4/27/2018
,ISS-EVA,ANTHONY CAMPAGNA,1st,15.27375,overweight,4/21/2018
,Erste Group,STEPHAN LINGNAU,1st,15.27375,buy,9/19/2017
,DZ Bank AG,INGO WERMANN,2nd,15.207729,hold,1/25/2019
,PERM DENIED,PERM DENIED,3rd,14.516345,buy,1/31/2019
,Evercore ISI,C MUSE,4th,13.905969,in-line,2/9/2019
,Stifel,KEVIN CASSIDY,5th,8.86324,hold,1/31/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
CSCO US Equity,Goldman Sachs,ROD HALL,1st,15.610179,buy/attractive,2/14/2019
,FBN Securities,SHEBLY SEYRAFI,1st,15.610179,outperform,2/14/2019
,PERM DENIED,PERM DENIED,1st,15.610179,buy,2/14/2019
,PERM DENIED,PERM DENIED,1st,15.610179,buy,2/14/2019
,William Blair & Co,JASON ADER,1st,15.610179,outperform,2/14/2019
,KeyBanc Capital Markets,ALEX KURTZ,1st,15.610179,overweight,2/14/2019
,Cowen,PAUL SILVERSTEIN,1st,15.610179,outperform,2/14/2019
,PERM DENIED,PERM DENIED,1st,15.610179,buy,2/14/2019
,Raymond James,SIMON LEOPOLD,1st,15.610179,outperform,2/13/2019
,Oppenheimer & Co,ITTAI KIDRON,1st,15.610179,outperform,2/13/2019
,Wells Fargo Securities,AARON RAKERS,1st,15.610179,outperform,2/13/2019
,Jefferies,GEORGE NOTTER,1st,15.610179,buy,2/13/2019
,Argus Research Corp,JAMES KELLEHER,1st,15.610179,buy,2/13/2019
,Piper Jaffray,JAMES FISH,1st,15.610179,overweight,2/13/2019
,RBC Capital Markets,MITCH STEVES,1st,15.610179,outperform,2/13/2019
,Tigress Financial Partners,IVAN FEINSETH,1st,15.610179,buy,12/14/2018
,ISS-EVA,ANTHONY CAMPAGNA,1st,15.610179,overweight,3/22/2018
,"Ameriprise Advisor Services, I",JUSTIN BURGIN,1st,15.610179,buy,11/16/2017
,J.P. Morgan,SAMIK CHATTERJEE,2nd,13.76244,overweight,2/14/2019
,Macquarie,SRINI PAJJURI,3rd,12.77276,outperform,2/14/2019
,Morgan Stanley,JAMES FAUCETTE,4th,11.28327,Equalwt/Cautious,2/14/2019
,Nomura Instinet,JEFFREY KVAAL,5th,6.312641,neutral,2/15/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
VALE US Equity,"Morningstar, Inc",MATHEW HODGE,1st,27.887887,sell,1/31/2019
,RBC Capital Markets,TYLER BRODA,2nd,6.799137,underperform,2/4/2019
,Jefferies,CHRISTOPHER LAFEMINA,3rd,4.996157,hold,2/7/2019
,PERM DENIED,PERM DENIED,4th,4.721944,neutral,2/7/2019
,PERM DENIED,PERM DENIED,5th,0,hold,1/31/2019
,Societe Generale,CHRISTIAN GEORGES,5th,0,hold,10/25/2018
,GBM,RODRIGO GARCILAZO,5th,0,market perform,4/27/2017
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
CGC US Equity,Cowen,VIVIEN AZER,1st,123.841798,outperform,2/15/2019
,GMP,MARTIN LANDRY,1st,123.841798,buy,1/15/2019
,PI Financial Corp.,JASON ZANDBERG,1st,123.841798,buy,11/14/2018
,Eight Capital,GRAEME KREINDLER,2nd,111.695302,buy,2/15/2019
,Bryan Garnier & Co,NIKOLAAS FAES,3rd,83.762437,buy,11/7/2018
,Cormark Securities Inc.,JESSE PYTLAK,4th,0,market perform,8/24/2018
,ISS-EVA,CASEY LEA,5th,-123.841798,sell,3/23/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
JPM US Equity,Berenberg,PETER RICHARDSON,1st,6.26272,sell,1/17/2019
,Baird,DAVID GEORGE,2nd,0,neutral,2/15/2019
,Societe Generale,ANDREW LIM,2nd,0,hold,2/11/2019
,PERM DENIED,PERM DENIED,2nd,0,neutral,2/11/2019
,Macquarie,DAVID KONRAD,2nd,0,neutral,2/6/2019
,PERM DENIED,PERM DENIED,2nd,0,market perform,2/4/2019
,"Sandler O'Neill & Partners, LP",JEFFERY HARTE,2nd,0,hold,1/28/2019
,PERM DENIED,PERM DENIED,2nd,0,hold,1/25/2019
,Oppenheimer & Co,CHRISTOPHER KOTOWSKI,2nd,0,market perform,1/24/2019
,Goldman Sachs,RICHARD RAMSDEN,2nd,0,neutral/attractive,1/22/2019
,Independent Research GmbH,Markus Riesselmann,2nd,0,hold,1/16/2019
,BMO Capital Markets,JAMES FOTHERINGHAM,2nd,0,market perform,1/15/2019
,HSBC,ALEVIZOS ALEVIZAKOS,2nd,0,hold,10/2/2018
,Renaissance Macro Research LLC,HOWARD MASON,2nd,0,equalweight,9/9/2018
,DZ Bank AG,CHRISTIAN KOCH,3rd,-3.919924,buy,1/16/2019
,Edward Jones,JIM SHANAHAN,4th,-5.633666,buy,2/13/2019
,Wells Fargo Securities,MICHAEL MAYO,5th,-6.26272,outperform,2/15/2019
,"Keefe, Bruyette & Woods",BRIAN KLEINHANZL,5th,-6.26272,outperform,2/7/2019
,Evercore ISI,GLENN SCHORR,5th,-6.26272,outperform,2/7/2019
,Morgan Stanley,BETSY GRASECK,5th,-6.26272,Overwt/Attractive,1/16/2019
,Barclays,JASON GOLDBERG,5th,-6.26272,overweight,1/16/2019
,PERM DENIED,PERM DENIED,5th,-6.26272,buy,1/15/2019
,Vining Sparks,MARTY MOSBY,5th,-6.26272,strong buy,1/15/2019
,Buckingham Research Group,JAMES MITCHELL,5th,-6.26272,buy,1/15/2019
,Argus Research Corp,STEPHEN BIGGAR,5th,-6.26272,buy,1/15/2019
,Credit Suisse,SUSAN ROTH KATZKE,5th,-6.26272,outperform,1/15/2019
,PERM DENIED,PERM DENIED,5th,-6.26272,buy,1/9/2019
,"Ameriprise Advisor Services, I",LORI WILKING-PRZEKOP,5th,-6.26272,buy,4/16/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
EBAY US Equity,Mizuho Securities USA Inc,JAMES LEE,1st,14.95001,underperform,1/30/2019
,"Morningstar, Inc",RJ HOTTOVY,2nd,13.331041,hold,2/8/2019
,Edward Jones,JOSH OLSON,3rd,0,hold,2/13/2019
,Evercore ISI,ANTHONY DICLEMENTE,3rd,0,in-line,2/9/2019
,Piper Jaffray,MICHAEL OLSON,3rd,0,neutral,2/8/2019
,Guggenheim Securities,ROBERT DRBUL,3rd,0,neutral,2/4/2019
,Canaccord Genuity,MICHAEL GRAHAM,3rd,0,hold,2/3/2019
,Daiwa Securities,SATOSHI TANAKA,3rd,0,neutral,2/1/2019
,Jefferies,BRENT THILL,3rd,0,hold,1/30/2019
,JMP Securities,RONALD JOSEY,3rd,0,market perform,1/30/2019
,Atlantic Equities LLP,JAMES CORDWELL,3rd,0,neutral,1/30/2019
,Cowen,JOHN BLACKLEDGE,3rd,0,market perform,1/30/2019
,Macquarie,BENJAMIN SCHACHTER,3rd,0,neutral,1/30/2019
,J.P. Morgan,DOUGLAS ANMUTH,3rd,0,neutral,1/30/2019
,KeyBanc Capital Markets,EDWARD YRUMA,4th,-7.602925,overweight,1/29/2019
,SunTrust Robinson Humphrey,YOUSSEF SQUALI,5th,-13.88049,hold,2/11/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
BMY US Equity,Societe Generale,JUSTIN SMITH,1st,29.724988,buy,1/16/2019
,BMO Capital Markets,ALEX ARFAEI,2nd,21.988127,outperform,2/14/2019
,Atlantic Equities LLP,STEVE CHESNEY,3rd,11.58424,neutral,1/25/2019
,"Morningstar, Inc",DAMIEN CONOVER,4th,7.05345,buy,2/12/2019
,Credit Suisse,VAMIL DIVAN,5th,0,neutral,2/14/2019
,Cowen,STEVEN SCALA,5th,0,market perform,2/12/2019
,Barclays,GEOFFREY MEACHAM,5th,0,equalweight,2/11/2019
,PERM DENIED,PERM DENIED,5th,0,neutral,2/6/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
BA US Equity,Barclays,DAVID STRAUSS,1st,33.19006,overweight,2/11/2019
,Vertical Research Partners,ROBERT STALLARD,2nd,24.31746,buy,2/15/2019
,Morgan Stanley,RAJEEV LALWANI,3rd,22.17954,Overwt/In-Line,2/10/2019
,Jefferies,SHEILA KAHYAOGLU,4th,19.57438,buy,2/15/2019
,Melius Research LLC,CARTER COPELAND,4th,19.57438,buy,2/14/2019
,Edward Jones,JEFF WINDAU,4th,19.57438,buy,2/13/2019
,Wolfe Research,HUNTER KEAY,4th,19.57438,outperform,2/12/2019
,J.P. Morgan,SETH SEIFMAN,4th,19.57438,overweight,2/11/2019
,PERM DENIED,PERM DENIED,4th,19.57438,outperform,2/11/2019
,Cowen,CAI VON RUMOHR,4th,19.57438,outperform,2/6/2019
,Seaport Global Securities,JOSH SULLIVAN,4th,19.57438,buy,2/4/2019
,Baird,PETER ARMENT,4th,19.57438,outperform,1/31/2019
,Credit Suisse,ROBERT SPINGARN,4th,19.57438,outperform,1/31/2019
,PERM DENIED,PERM DENIED,4th,19.57438,buy,1/30/2019
,Argus Research Corp,JOHN EADE,4th,19.57438,buy,1/29/2019
,Berenberg,ANDREW GOLLAN,4th,19.57438,buy,1/16/2019
,Tigress Financial Partners,IVAN FEINSETH,4th,19.57438,buy,11/26/2018
,Nord/LB,WOLFGANG DONIE,5th,3.419933,hold,2/7/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
PG US Equity,"Morningstar, Inc",ERIN LASH,1st,31.65057,hold,1/31/2019
,PERM DENIED,PERM DENIED,2nd,23.80265,outperform,2/15/2019
,Edward Jones,BRITTANY WEISSMAN,2nd,23.80265,buy,2/13/2019
,Macquarie,CAROLINE LEVY,2nd,23.80265,outperform,2/7/2019
,PERM DENIED,PERM DENIED,2nd,23.80265,buy,1/31/2019
,William Blair & Co,JON ANDERSEN,2nd,23.80265,outperform,1/23/2019
,J.P. Morgan,ANDREA TEIXEIRA,3rd,13.69901,overweight,1/23/2019
,ISS-EVA,ANTHONY CAMPAGNA,4th,7.435794,underweight,11/13/2018
,Erste Group,STEPHAN LINGNAU,5th,5.78625,buy,11/15/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
JD US Equity,ISS-EVA,ANTHONY CAMPAGNA,1st,41.144681,sell,1/10/2019
,"Hua Tai Securities Co., Ltd",SAIYI HE,2nd,0,hold,1/28/2019
,Morgan Stanley,GRACE CHEN,2nd,0,Equalwt/In-Line,1/21/2019
,Cowen,JOHN BLACKLEDGE,2nd,0,market perform,11/20/2018
,J.P. Morgan,ALEX YAO,3rd,-21.16323,neutral,2/10/2019
,CICC,YUE WU,3rd,-21.16323,hold,1/29/2019
,SWS Research,QIAN HUANG,4th,-21.2906,hold,11/20/2018
,CIMB,Lei Yang,5th,-23.859049,hold,11/19/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
EA US Equity,ISS-EVA,ANTHONY CAMPAGNA,1st,23.227783,buy,10/31/2018
,"Morningstar, Inc",NEIL MACKER,2nd,7.02928,hold,2/8/2019
,Cowen,DOUGLAS CREUTZ,3rd,0,market perform,2/14/2019
,Consumer Edge Research,RAYMOND STOCHEL,3rd,0,equalweight,2/6/2019
,Morgan Stanley,BRIAN NOWAK,3rd,0,Equalwt/In-Line,2/6/2019
,BTIG LLC,BRANDON ROSS,3rd,0,neutral,2/1/2019
,PERM DENIED,PERM DENIED,4th,-0.461173,buy,2/12/2019
,J.P. Morgan,ALEXIA QUADRANI,5th,-10.84036,overweight,2/11/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
C US Equity,Macquarie,DAVID KONRAD,1st,16.389561,outperform,2/6/2019
,Societe Generale,ANDREW LIM,2nd,14.53034,sell,2/11/2019
,BMO Capital Markets,JAMES FOTHERINGHAM,3rd,9.832407,outperform,1/14/2019
,"Keefe, Bruyette & Woods",BRIAN KLEINHANZL,4th,0,market perform,2/15/2019
,Evercore ISI,GLENN SCHORR,4th,0,in-line,2/7/2019
,Goldman Sachs,RICHARD RAMSDEN,4th,0,neutral/attractive,1/22/2019
,Jefferies,KENNETH USDIN,4th,0,hold,1/15/2019
,Argus Research Corp,STEPHEN BIGGAR,4th,0,hold,1/14/2019
,PERM DENIED,PERM DENIED,5th,-2.684523,buy,2/12/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
DIS US Equity,ISS-EVA,ANTHONY CAMPAGNA,1st,14.714438,buy,11/29/2018
,Loop Capital Markets,ALAN GOULD,2nd,10.79474,buy,2/15/2019
,Macquarie,TIMOTHY NOLLEN,3rd,8.751184,outperform,2/14/2019
,Tigress Financial Partners,IVAN FEINSETH,3rd,8.751184,buy,2/12/2019
,Argus Research Corp,JOSEPH BONNER,3rd,8.751184,buy,2/7/2019
,Morgan Stanley,BENJAMIN SWINBURNE,3rd,8.751184,Overwt/In-Line,2/7/2019
,DZ Bank AG,INGO WERMANN,3rd,8.751184,buy,2/6/2019
,RBC Capital Markets,STEVEN CAHALL,3rd,8.751184,top pick,2/6/2019
,MoffettNathanson,MICHAEL NATHANSON,3rd,8.751184,buy,2/6/2019
,"Morningstar, Inc",NEIL MACKER,3rd,8.751184,buy,2/5/2019
,"Ameriprise Advisor Services, I",PATRICK DIEDRICKSON,3rd,8.751184,buy,2/12/2018
,PERM DENIED,PERM DENIED,3rd,8.751184,buy,1/17/2018
,Erste Group,STEPHAN LINGNAU,3rd,8.751184,buy,6/21/2016
,BMO Capital Markets,DANIEL SALMON,4th,3.831527,market perform,2/15/2019
,PERM DENIED,PERM DENIED,5th,2.863719,buy,2/6/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
QCOM US Equity,ISS-EVA,ANTHONY CAMPAGNA,1st,19.144598,underweight,1/17/2019
,PERM DENIED,PERM DENIED,2nd,7.067515,neutral,2/14/2019
,Morgan Stanley,JAMES FAUCETTE,3rd,3.245291,Equalwt/Cautious,2/14/2019
,PERM DENIED,PERM DENIED,4th,0,market perform,2/4/2019
,PERM DENIED,PERM DENIED,4th,0,hold,1/31/2019
,BMO Capital Markets,TIMOTHY LONG,4th,0,market perform,1/31/2019
,Oppenheimer & Co,RICHARD SCHAFER,4th,0,market perform,1/31/2019
,PERM DENIED,PERM DENIED,4th,0,neutral,1/31/2019
,PERM DENIED,PERM DENIED,4th,0,neutral,1/31/2019
,Stifel,KEVIN CASSIDY,4th,0,hold,1/30/2019
,Atlantic Equities LLP,JAMES CORDWELL,4th,0,neutral,7/20/2017
,"Morningstar, Inc",ABHINAV DAVULURI,5th,-14.833122,buy,2/11/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
DISCA US Equity,MKM Partners,ERIC HANDLER,1st,34.774601,buy,11/14/2018
,Evercore ISI,VIJAY JAYANT,2nd,29.531389,outperform,2/3/2019
,J.P. Morgan,ALEXIA QUADRANI,3rd,28.11543,overweight,1/25/2019
,PERM DENIED,PERM DENIED,4th,22.3893,buy,11/9/2018
,Goldman Sachs,DREW BORST,5th,22.03248,Buy/Neutral,11/8/2018
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
NWL US Equity,ISS-EVA,ANTHONY CAMPAGNA,1st,38.34393,underweight,5/4/2018
,J.P. Morgan,ANDREA TEIXEIRA,2nd,0,neutral,2/15/2019
,Morgan Stanley,DARA MOHSENIAN,2nd,0,Equalwt/Cautious,2/15/2019
,Barclays,LAUREN LIEBERMAN,2nd,0,equalweight,2/15/2019
,Raymond James,JOSEPH ALTOBELLO,2nd,0,market perform,2/15/2019
,RBC Capital Markets,NIK MODI,2nd,0,sector perform,2/15/2019
,PERM DENIED,PERM DENIED,2nd,0,neutral,2/15/2019
,Oppenheimer & Co,RUPESH PARIKH,2nd,0,market perform,2/15/2019
,Jefferies,KEVIN GRUNDY,2nd,0,hold,2/15/2019
,BMO Capital Markets,SHANNON COYNE,2nd,0,market perform,2/15/2019
,PERM DENIED,PERM DENIED,2nd,0,hold,1/8/2019
,SunTrust Robinson Humphrey,WILLIAM CHAPPELL,3rd,-8.08647,hold,2/15/2019
,Wells Fargo Securities,BONNIE HERZOG,4th,-32.68331,outperform,2/15/2019
,PERM DENIED,PERM DENIED,5th,-35.523221,buy,2/15/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
TWTR US Equity,Macquarie,BENJAMIN SCHACHTER,1st,43.178061,neutral,2/8/2019
,"Morningstar, Inc",ALI MOGHARABI,2nd,21.545181,hold,2/7/2019
,Huber Research Partners,CRAIG HUBER,3rd,20.87618,underweight,2/11/2019
,Morgan Stanley,BRIAN NOWAK,4th,14.96578,Equalwt/In-Line,2/8/2019
,Raymond James,AARON KESSLER,5th,11.48468,market perform,2/11/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
WMT US Equity,Argus Research Corp,CHRISTOPHER GRAJA,1st,15.78328,buy,11/20/2018
,PERM DENIED,PERM DENIED,2nd,4.06083,buy,2/12/2019
,PERM DENIED,PERM DENIED,3rd,3.56267,buy,2/15/2019
,ISS-EVA,ANTHONY CAMPAGNA,4th,1.572921,underweight,12/6/2018
,Morgan Stanley,SIMEON GUTMAN,5th,1.296726,Overwt/In-Line,2/4/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
CTL US Equity,MoffettNathanson,NICHOLAS DEL DEO,1st,35.292,sell,2/13/2019
,Macquarie,AMY YONG,2nd,22.38245,underperform,2/14/2019
,Raymond James,FRANK LOUTHAN,3rd,19.42282,underperform,2/13/2019
,ISS-EVA,ANTHONY CAMPAGNA,4th,17.059477,overweight,2/14/2019
,Guggenheim Securities,MICHAEL MCCORMACK,5th,6.594155,sell,2/14/2019
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
